generation_id,asset_id,site_id,generation_date,energy_mwh,expected_energy_mwh,availability_percent,downtime_hours
G0014556,A00504,S005,2024-06-21,146.15,147.42,100.0,0
G0014557,A00505,S005,2024-06-21,148.68,147.42,100.0,0
G0014558,A00506,S005,2024-06-21,149.05,147.42,100.0,0
G0014559,A00507,S005,2024-06-21,146.27,147.42,100.0,0
G0014560,A00508,S005,2024-06-21,146.46,147.42,100.0,0
G0014561,A00501,S005,2024-06-22,174.41,182.83,95.83,1
G0014562,A00502,S005,2024-06-22,184.22,182.83,100.0,0
G0014563,A00503,S005,2024-06-22,182.98,182.83,100.0,0
G0014564,A00504,S005,2024-06-22,181.25,182.83,100.0,0
G0014565,A00505,S005,2024-06-22,168.83,182.83,100.0,0
G0014566,A00506,S005,2024-06-22,146.84,182.83,100.0,0
G0014567,A00507,S005,2024-06-22,181.31,182.83,100.0,0
G0014568,A00508,S005,2024-06-22,168.96,182.83,91.67,2
G0014569,A00501,S005,2024-06-23,176.53,176.88,100.0,0
G0014570,A00502,S005,2024-06-23,163.95,176.88,91.67,2
G0014571,A00503,S005,2024-06-23,175.81,176.88,100.0,0
G0014572,A00504,S005,2024-06-23,174.93,176.88,100.0,0
G0014573,A00505,S005,2024-06-23,175.47,176.88,100.0,0
G0014574,A00506,S005,2024-06-23,177.67,176.88,100.0,0
G0014575,A00507,S005,2024-06-23,175.61,176.88,100.0,0
G0014576,A00508,S005,2024-06-23,177.84,176.88,100.0,0
G0014577,A00501,S005,2024-06-24,264.04,263.63,100.0,0
G0014578,A00502,S005,2024-06-24,263.44,263.63,100.0,0
G0014579,A00503,S005,2024-06-24,262.16,263.63,100.0,0
G0014580,A00504,S005,2024-06-24,262.77,263.63,100.0,0
G0014581,A00505,S005,2024-06-24,262.72,263.63,100.0,0
G0014582,A00506,S005,2024-06-24,262.83,263.63,100.0,0
G0014583,A00507,S005,2024-06-24,264.16,263.63,100.0,0
G0014584,A00508,S005,2024-06-24,264.16,263.63,100.0,0
G0014585,A00501,S005,2024-06-25,252.62,274.91,100.0,0
G0014586,A00502,S005,2024-06-25,273.67,274.91,100.0,0
G0014587,A00503,S005,2024-06-25,218.51,274.91,100.0,0
G0014588,A00504,S005,2024-06-25,253.96,274.91,91.67,2
G0014589,A00505,S005,2024-06-25,276.42,274.91,100.0,0
G0014590,A00506,S005,2024-06-25,275.65,274.91,100.0,0
G0014591,A00507,S005,2024-06-25,276.79,274.91,100.0,0
G0014592,A00508,S005,2024-06-25,254.14,274.91,100.0,0
G0014593,A00501,S005,2024-06-26,120.53,120.43,100.0,0
G0014594,A00502,S005,2024-06-26,121.93,120.43,100.0,0
G0014595,A00503,S005,2024-06-26,121.2,120.43,100.0,0
G0014596,A00504,S005,2024-06-26,109.38,120.43,100.0,0
G0014597,A00505,S005,2024-06-26,120.07,120.43,100.0,0
G0014598,A00506,S005,2024-06-26,120.48,120.43,100.0,0
G0014599,A00507,S005,2024-06-26,120.03,120.43,100.0,0
G0014600,A00508,S005,2024-06-26,80.01,120.43,66.67,8
G0014601,A00501,S005,2024-06-27,74.44,140.04,66.67,8
G0014602,A00502,S005,2024-06-27,111.3,140.04,100.0,0
G0014603,A00503,S005,2024-06-27,133.66,140.04,95.83,1
G0014604,A00504,S005,2024-06-27,140.25,140.04,100.0,0
G0014605,A00505,S005,2024-06-27,129.54,140.04,100.0,0
G0014606,A00506,S005,2024-06-27,141.27,140.04,100.0,0
G0014607,A00507,S005,2024-06-27,141.3,140.04,100.0,0
G0014608,A00508,S005,2024-06-27,139.67,140.04,100.0,0
G0014609,A00501,S005,2024-06-28,73.09,74.59,100.0,0
G0014610,A00502,S005,2024-06-28,69.32,74.59,100.0,0
G0014611,A00503,S005,2024-06-28,73.48,74.59,100.0,0
G0014612,A00504,S005,2024-06-28,72.71,74.59,100.0,0
G0014613,A00505,S005,2024-06-28,75.82,74.59,100.0,0
G0014614,A00506,S005,2024-06-28,74.85,74.59,100.0,0
G0014615,A00507,S005,2024-06-28,74.28,74.59,100.0,0
G0014616,A00508,S005,2024-06-28,73.43,74.59,100.0,0
G0014617,A00501,S005,2024-06-29,312.71,313.5,100.0,0
G0014618,A00502,S005,2024-06-29,313.68,313.5,100.0,0
G0014619,A00503,S005,2024-06-29,311.5,313.5,100.0,0
G0014620,A00504,S005,2024-06-29,249.57,313.5,100.0,0
G0014621,A00505,S005,2024-06-29,286.57,313.5,100.0,0
G0014622,A00506,S005,2024-06-29,288.38,313.5,100.0,0
G0014623,A00507,S005,2024-06-29,250.96,313.5,100.0,0
G0014624,A00508,S005,2024-06-29,315.01,313.5,100.0,0
G0014625,A00501,S005,2024-06-30,279.23,280.01,100.0,0
G0014626,A00502,S005,2024-06-30,280.59,280.01,100.0,0
G0014627,A00503,S005,2024-06-30,140.28,280.01,50.0,12
G0014628,A00504,S005,2024-06-30,278.53,280.01,100.0,0
G0014629,A00505,S005,2024-06-30,258.44,280.01,100.0,0
G0014630,A00506,S005,2024-06-30,279.22,280.01,100.0,0
G0014631,A00507,S005,2024-06-30,257.46,280.01,100.0,0
G0014632,A00508,S005,2024-06-30,222.61,280.01,100.0,0
G0014633,A00501,S005,2024-07-01,59.25,60.77,100.0,0
G0014634,A00502,S005,2024-07-01,60.05,60.77,100.0,0
G0014635,A00503,S005,2024-07-01,62.41,60.77,100.0,0
G0014636,A00504,S005,2024-07-01,59.21,60.77,100.0,0
G0014637,A00505,S005,2024-07-01,39.08,60.77,100.0,0
G0014638,A00506,S005,2024-07-01,62.65,60.77,100.0,0
G0014639,A00507,S005,2024-07-01,59.45,60.77,95.83,1
G0014640,A00508,S005,2024-07-01,59.42,60.77,100.0,0
G0014641,A00501,S005,2024-07-02,135.71,135.23,100.0,0
G0014642,A00502,S005,2024-07-02,135.98,135.23,100.0,0
G0014643,A00503,S005,2024-07-02,137.12,135.23,100.0,0
G0014644,A00504,S005,2024-07-02,131.45,135.23,95.83,1
G0014645,A00505,S005,2024-07-02,135.94,135.23,100.0,0
G0014646,A00506,S005,2024-07-02,134.87,135.23,100.0,0
G0014647,A00507,S005,2024-07-02,133.71,135.23,100.0,0
G0014648,A00508,S005,2024-07-02,136.97,135.23,100.0,0
G0014649,A00501,S005,2024-07-03,249.52,248.31,100.0,0
G0014650,A00502,S005,2024-07-03,199.34,248.31,100.0,0
G0014651,A00503,S005,2024-07-03,248.01,248.31,100.0,0
G0014652,A00504,S005,2024-07-03,249.5,248.31,100.0,0
G0014653,A00505,S005,2024-07-03,246.47,248.31,100.0,0
G0014654,A00506,S005,2024-07-03,228.61,248.31,100.0,0
G0014655,A00507,S005,2024-07-03,236.95,248.31,95.83,1
G0014656,A00508,S005,2024-07-03,236.52,248.31,95.83,1
G0014657,A00501,S005,2024-07-04,170.63,170.63,100.0,0
G0014658,A00502,S005,2024-07-04,157.29,170.63,100.0,0
G0014659,A00503,S005,2024-07-04,171.27,170.63,100.0,0
G0014660,A00504,S005,2024-07-04,170.31,170.63,100.0,0
G0014661,A00505,S005,2024-07-04,169.04,170.63,100.0,0
G0014662,A00506,S005,2024-07-04,168.71,170.63,100.0,0
G0014663,A00507,S005,2024-07-04,156.92,170.63,100.0,0
G0014664,A00508,S005,2024-07-04,171.54,170.63,100.0,0
G0014665,A00501,S005,2024-07-05,211.01,263.37,100.0,0
G0014666,A00502,S005,2024-07-05,262.12,263.37,100.0,0
G0014667,A00503,S005,2024-07-05,262.79,263.37,100.0,0
G0014668,A00504,S005,2024-07-05,251.18,263.37,95.83,1
G0014669,A00505,S005,2024-07-05,263.95,263.37,100.0,0
G0014670,A00506,S005,2024-07-05,264.55,263.37,100.0,0
G0014671,A00507,S005,2024-07-05,262.18,263.37,100.0,0
G0014672,A00508,S005,2024-07-05,262.32,263.37,100.0,0
G0014673,A00501,S005,2024-07-06,79.27,79.34,100.0,0
G0014674,A00502,S005,2024-07-06,74.47,79.34,100.0,0
G0014675,A00503,S005,2024-07-06,80.98,79.34,100.0,0
G0014676,A00504,S005,2024-07-06,79.57,79.34,100.0,0
G0014677,A00505,S005,2024-07-06,78.7,79.34,100.0,0
G0014678,A00506,S005,2024-07-06,78.1,79.34,100.0,0
G0014679,A00507,S005,2024-07-06,78.53,79.34,100.0,0
G0014680,A00508,S005,2024-07-06,79.37,79.34,100.0,0
G0014681,A00501,S005,2024-07-07,234.19,233.37,100.0,0
G0014682,A00502,S005,2024-07-07,232.25,233.37,100.0,0
G0014683,A00503,S005,2024-07-07,215.69,233.37,91.67,2
G0014684,A00504,S005,2024-07-07,234.28,233.37,100.0,0
G0014685,A00505,S005,2024-07-07,213.85,233.37,100.0,0
G0014686,A00506,S005,2024-07-07,235.19,233.37,100.0,0
G0014687,A00507,S005,2024-07-07,225.02,233.37,95.83,1
G0014688,A00508,S005,2024-07-07,234.59,233.37,100.0,0
G0014689,A00501,S005,2024-07-08,285.65,287.13,100.0,0
G0014690,A00502,S005,2024-07-08,285.24,287.13,100.0,0
G0014691,A00503,S005,2024-07-08,287.48,287.13,100.0,0
G0014692,A00504,S005,2024-07-08,262.18,287.13,100.0,0
G0014693,A00505,S005,2024-07-08,287.94,287.13,100.0,0
G0014694,A00506,S005,2024-07-08,286.78,287.13,100.0,0
G0014695,A00507,S005,2024-07-08,288.81,287.13,100.0,0
G0014696,A00508,S005,2024-07-08,287.56,287.13,100.0,0
G0014697,A00501,S005,2024-07-09,119.48,126.09,95.83,1
G0014698,A00502,S005,2024-07-09,124.78,126.09,100.0,0
G0014699,A00503,S005,2024-07-09,124.9,126.09,100.0,0
G0014700,A00504,S005,2024-07-09,114.92,126.09,100.0,0
G0014701,A00505,S005,2024-07-09,127.02,126.09,100.0,0
G0014702,A00506,S005,2024-07-09,124.2,126.09,100.0,0
G0014703,A00507,S005,2024-07-09,125.44,126.09,100.0,0
G0014704,A00508,S005,2024-07-09,124.18,126.09,100.0,0
G0014705,A00501,S005,2024-07-10,176.95,176.91,100.0,0
G0014706,A00502,S005,2024-07-10,178.17,176.91,100.0,0
G0014707,A00503,S005,2024-07-10,176.03,176.91,100.0,0
G0014708,A00504,S005,2024-07-10,175.82,176.91,100.0,0
G0014709,A00505,S005,2024-07-10,141.18,176.91,100.0,0
G0014710,A00506,S005,2024-07-10,114.95,176.91,100.0,0
G0014711,A00507,S005,2024-07-10,161.46,176.91,91.67,2
G0014712,A00508,S005,2024-07-10,176.45,176.91,100.0,0
G0014713,A00501,S005,2024-07-11,145.1,158.88,100.0,0
G0014714,A00502,S005,2024-07-11,158.12,158.88,100.0,0
G0014715,A00503,S005,2024-07-11,144.29,158.88,100.0,0
G0014716,A00504,S005,2024-07-11,159.13,158.88,100.0,0
G0014717,A00505,S005,2024-07-11,160.01,158.88,100.0,0
G0014718,A00506,S005,2024-07-11,159.23,158.88,100.0,0
G0014719,A00507,S005,2024-07-11,158.01,158.88,100.0,0
G0014720,A00508,S005,2024-07-11,159.99,158.88,100.0,0
G0014721,A00501,S005,2024-07-12,80.66,82.38,100.0,0
G0014722,A00502,S005,2024-07-12,80.74,82.38,100.0,0
G0014723,A00503,S005,2024-07-12,75.23,82.38,100.0,0
G0014724,A00504,S005,2024-07-12,80.37,82.38,95.83,1
G0014725,A00505,S005,2024-07-12,68.23,82.38,91.67,2
G0014726,A00506,S005,2024-07-12,73.58,82.38,91.67,2
G0014727,A00507,S005,2024-07-12,82.57,82.38,100.0,0
G0014728,A00508,S005,2024-07-12,83.54,82.38,100.0,0
G0014729,A00501,S005,2024-07-13,117.76,119.58,100.0,0
G0014730,A00502,S005,2024-07-13,119.14,119.58,100.0,0
G0014731,A00503,S005,2024-07-13,90.25,119.58,83.33,4
G0014732,A00504,S005,2024-07-13,119.29,119.58,100.0,0
G0014733,A00505,S005,2024-07-13,120.2,119.58,100.0,0
G0014734,A00506,S005,2024-07-13,120.21,119.58,100.0,0
G0014735,A00507,S005,2024-07-13,98.77,119.58,83.33,4
G0014736,A00508,S005,2024-07-13,96.39,119.58,100.0,0
G0014737,A00501,S005,2024-07-14,277.06,278.17,100.0,0
G0014738,A00502,S005,2024-07-14,277.31,278.17,100.0,0
G0014739,A00503,S005,2024-07-14,279.06,278.17,100.0,0
G0014740,A00504,S005,2024-07-14,278.9,278.17,100.0,0
G0014741,A00505,S005,2024-07-14,279.83,278.17,100.0,0
G0014742,A00506,S005,2024-07-14,256.94,278.17,100.0,0
G0014743,A00507,S005,2024-07-14,276.38,278.17,100.0,0
G0014744,A00508,S005,2024-07-14,277.59,278.17,100.0,0
G0014745,A00501,S005,2024-07-15,75.17,75.02,100.0,0
G0014746,A00502,S005,2024-07-15,75.19,75.02,100.0,0
G0014747,A00503,S005,2024-07-15,59.33,75.02,100.0,0
G0014748,A00504,S005,2024-07-15,75.89,75.02,100.0,0
G0014749,A00505,S005,2024-07-15,47.0,75.02,100.0,0
G0014750,A00506,S005,2024-07-15,73.75,75.02,100.0,0
G0014751,A00507,S005,2024-07-15,76.12,75.02,100.0,0
G0014752,A00508,S005,2024-07-15,74.67,75.02,100.0,0
G0014753,A00501,S005,2024-07-16,207.27,207.45,100.0,0
G0014754,A00502,S005,2024-07-16,207.68,207.45,100.0,0
G0014755,A00503,S005,2024-07-16,191.5,207.45,100.0,0
G0014756,A00504,S005,2024-07-16,205.89,207.45,100.0,0
G0014757,A00505,S005,2024-07-16,209.07,207.45,100.0,0
G0014758,A00506,S005,2024-07-16,205.91,207.45,100.0,0
G0014759,A00507,S005,2024-07-16,206.32,207.45,100.0,0
G0014760,A00508,S005,2024-07-16,207.23,207.45,100.0,0
G0014761,A00501,S005,2024-07-17,177.04,177.37,100.0,0
G0014762,A00502,S005,2024-07-17,176.96,177.37,100.0,0
G0014763,A00503,S005,2024-07-17,178.16,177.37,100.0,0
G0014764,A00504,S005,2024-07-17,175.99,177.37,100.0,0
G0014765,A00505,S005,2024-07-17,179.35,177.37,100.0,0
G0014766,A00506,S005,2024-07-17,176.1,177.37,100.0,0
G0014767,A00507,S005,2024-07-17,178.49,177.37,100.0,0
G0014768,A00508,S005,2024-07-17,178.27,177.37,100.0,0
G0014769,A00501,S005,2024-07-18,199.3,200.71,100.0,0
G0014770,A00502,S005,2024-07-18,201.65,200.71,100.0,0
G0014771,A00503,S005,2024-07-18,199.58,200.71,100.0,0
G0014772,A00504,S005,2024-07-18,202.41,200.71,100.0,0
G0014773,A00505,S005,2024-07-18,185.0,200.71,100.0,0
G0014774,A00506,S005,2024-07-18,199.71,200.71,100.0,0
G0014775,A00507,S005,2024-07-18,202.7,200.71,100.0,0
G0014776,A00508,S005,2024-07-18,202.67,200.71,100.0,0
G0014777,A00501,S005,2024-07-19,79.85,120.12,83.33,4
G0014778,A00502,S005,2024-07-19,120.71,120.12,100.0,0
G0014779,A00503,S005,2024-07-19,118.69,120.12,100.0,0
G0014780,A00504,S005,2024-07-19,121.46,120.12,100.0,0
G0014781,A00505,S005,2024-07-19,118.81,120.12,100.0,0
G0014782,A00506,S005,2024-07-19,120.74,120.12,100.0,0
G0014783,A00507,S005,2024-07-19,121.17,120.12,100.0,0
G0014784,A00508,S005,2024-07-19,98.34,120.12,83.33,4
G0014785,A00501,S005,2024-07-20,124.64,123.24,100.0,0
G0014786,A00502,S005,2024-07-20,123.4,123.24,100.0,0
G0014787,A00503,S005,2024-07-20,123.82,123.24,100.0,0
G0014788,A00504,S005,2024-07-20,121.92,123.24,100.0,0
G0014789,A00505,S005,2024-07-20,123.72,123.24,100.0,0
G0014790,A00506,S005,2024-07-20,122.91,123.24,100.0,0
G0014791,A00507,S005,2024-07-20,95.27,123.24,95.83,1
G0014792,A00508,S005,2024-07-20,123.42,123.24,100.0,0
G0014793,A00501,S005,2024-07-21,275.64,275.34,100.0,0
G0014794,A00502,S005,2024-07-21,180.0,275.34,100.0,0
G0014795,A00503,S005,2024-07-21,274.03,275.34,100.0,0
G0014796,A00504,S005,2024-07-21,180.83,275.34,100.0,0
G0014797,A00505,S005,2024-07-21,276.13,275.34,100.0,0
G0014798,A00506,S005,2024-07-21,274.5,275.34,100.0,0
G0014799,A00507,S005,2024-07-21,218.64,275.34,100.0,0
G0014800,A00508,S005,2024-07-21,252.15,275.34,91.67,2
G0014801,A00501,S005,2024-07-22,122.51,121.53,100.0,0
G0014802,A00502,S005,2024-07-22,111.7,121.53,100.0,0
G0014803,A00503,S005,2024-07-22,120.36,121.53,100.0,0
G0014804,A00504,S005,2024-07-22,119.81,121.53,100.0,0
G0014805,A00505,S005,2024-07-22,121.38,121.53,100.0,0
G0014806,A00506,S005,2024-07-22,122.91,121.53,100.0,0
G0014807,A00507,S005,2024-07-22,120.81,121.53,100.0,0
G0014808,A00508,S005,2024-07-22,120.69,121.53,100.0,0
G0014809,A00501,S005,2024-07-23,120.24,120.84,100.0,0
G0014810,A00502,S005,2024-07-23,122.29,120.84,100.0,0
G0014811,A00503,S005,2024-07-23,120.01,120.84,100.0,0
G0014812,A00504,S005,2024-07-23,80.75,120.84,66.67,8
G0014813,A00505,S005,2024-07-23,119.83,120.84,100.0,0
G0014814,A00506,S005,2024-07-23,120.68,120.84,100.0,0
G0014815,A00507,S005,2024-07-23,78.08,120.84,100.0,0
G0014816,A00508,S005,2024-07-23,121.1,120.84,100.0,0
G0014817,A00501,S005,2024-07-24,172.82,173.56,100.0,0
G0014818,A00502,S005,2024-07-24,171.67,173.56,100.0,0
G0014819,A00503,S005,2024-07-24,172.61,173.56,100.0,0
G0014820,A00504,S005,2024-07-24,159.41,173.56,100.0,0
G0014821,A00505,S005,2024-07-24,160.52,173.56,91.67,2
G0014822,A00506,S005,2024-07-24,172.28,173.56,100.0,0
G0014823,A00507,S005,2024-07-24,174.44,173.56,100.0,0
G0014824,A00508,S005,2024-07-24,172.95,173.56,100.0,0
G0014825,A00501,S005,2024-07-25,313.58,313.5,100.0,0
G0014826,A00502,S005,2024-07-25,287.45,313.5,100.0,0
G0014827,A00503,S005,2024-07-25,204.31,313.5,100.0,0
G0014828,A00504,S005,2024-07-25,312.44,313.5,100.0,0
G0014829,A00505,S005,2024-07-25,288.11,313.5,91.67,2
G0014830,A00506,S005,2024-07-25,312.46,313.5,100.0,0
G0014831,A00507,S005,2024-07-25,315.43,313.5,100.0,0
G0014832,A00508,S005,2024-07-25,314.52,313.5,100.0,0
G0014833,A00501,S005,2024-07-26,55.38,55.74,100.0,0
G0014834,A00502,S005,2024-07-26,48.91,55.74,95.83,1
G0014835,A00503,S005,2024-07-26,50.96,55.74,91.67,2
G0014836,A00504,S005,2024-07-26,57.16,55.74,100.0,0
G0014837,A00505,S005,2024-07-26,43.44,55.74,100.0,0
G0014838,A00506,S005,2024-07-26,56.55,55.74,100.0,0
G0014839,A00507,S005,2024-07-26,55.99,55.74,100.0,0
G0014840,A00508,S005,2024-07-26,57.51,55.74,100.0,0
G0014841,A00501,S005,2024-07-27,180.27,180.0,100.0,0
G0014842,A00502,S005,2024-07-27,178.01,180.0,100.0,0
G0014843,A00503,S005,2024-07-27,166.19,180.0,100.0,0
G0014844,A00504,S005,2024-07-27,170.85,180.0,95.83,1
G0014845,A00505,S005,2024-07-27,142.02,180.0,100.0,0
G0014846,A00506,S005,2024-07-27,180.68,180.0,100.0,0
G0014847,A00507,S005,2024-07-27,180.22,180.0,100.0,0
G0014848,A00508,S005,2024-07-27,179.1,180.0,100.0,0
G0014849,A00501,S005,2024-07-28,276.21,313.5,95.83,1
G0014850,A00502,S005,2024-07-28,312.29,313.5,100.0,0
G0014851,A00503,S005,2024-07-28,315.38,313.5,100.0,0
G0014852,A00504,S005,2024-07-28,314.17,313.5,100.0,0
G0014853,A00505,S005,2024-07-28,314.2,313.5,100.0,0
G0014854,A00506,S005,2024-07-28,314.25,313.5,100.0,0
G0014855,A00507,S005,2024-07-28,313.79,313.5,100.0,0
G0014856,A00508,S005,2024-07-28,314.2,313.5,100.0,0
G0014857,A00501,S005,2024-07-29,148.8,147.94,100.0,0
G0014858,A00502,S005,2024-07-29,90.19,147.94,66.67,8
G0014859,A00503,S005,2024-07-29,146.68,147.94,100.0,0
G0014860,A00504,S005,2024-07-29,146.57,147.94,100.0,0
G0014861,A00505,S005,2024-07-29,149.0,147.94,100.0,0
G0014862,A00506,S005,2024-07-29,136.63,147.94,100.0,0
G0014863,A00507,S005,2024-07-29,123.44,147.94,83.33,4
G0014864,A00508,S005,2024-07-29,146.12,147.94,100.0,0
G0014865,A00501,S005,2024-07-30,189.14,187.56,100.0,0
G0014866,A00502,S005,2024-07-30,188.98,187.56,100.0,0
G0014867,A00503,S005,2024-07-30,188.58,187.56,100.0,0
G0014868,A00504,S005,2024-07-30,173.01,187.56,100.0,0
G0014869,A00505,S005,2024-07-30,173.86,187.56,100.0,0
G0014870,A00506,S005,2024-07-30,172.97,187.56,100.0,0
G0014871,A00507,S005,2024-07-30,187.73,187.56,100.0,0
G0014872,A00508,S005,2024-07-30,186.19,187.56,100.0,0
G0014873,A00501,S005,2024-07-31,155.81,201.44,83.33,4
G0014874,A00502,S005,2024-07-31,203.23,201.44,100.0,0
G0014875,A00503,S005,2024-07-31,185.19,201.44,100.0,0
G0014876,A00504,S005,2024-07-31,201.19,201.44,100.0,0
G0014877,A00505,S005,2024-07-31,201.84,201.44,100.0,0
G0014878,A00506,S005,2024-07-31,202.72,201.44,100.0,0
G0014879,A00507,S005,2024-07-31,194.72,201.44,95.83,1
G0014880,A00508,S005,2024-07-31,202.61,201.44,100.0,0
G0014881,A00501,S005,2024-08-01,96.25,97.84,100.0,0
G0014882,A00502,S005,2024-08-01,96.09,97.84,100.0,0
G0014883,A00503,S005,2024-08-01,97.91,97.84,100.0,0
G0014884,A00504,S005,2024-08-01,99.75,97.84,100.0,0
G0014885,A00505,S005,2024-08-01,99.09,97.84,100.0,0
G0014886,A00506,S005,2024-08-01,91.74,97.84,100.0,0
G0014887,A00507,S005,2024-08-01,98.41,97.84,100.0,0
G0014888,A00508,S005,2024-08-01,95.85,97.84,100.0,0
G0014889,A00501,S005,2024-08-02,14.74,16.5,100.0,0
G0014890,A00502,S005,2024-08-02,16.01,16.5,91.67,2
G0014891,A00503,S005,2024-08-02,15.91,16.5,100.0,0
G0014892,A00504,S005,2024-08-02,18.03,16.5,100.0,0
G0014893,A00505,S005,2024-08-02,15.66,16.5,100.0,0
G0014894,A00506,S005,2024-08-02,17.73,16.5,100.0,0
G0014895,A00507,S005,2024-08-02,18.0,16.5,100.0,0
G0014896,A00508,S005,2024-08-02,11.47,16.5,100.0,0
G0014897,A00501,S005,2024-08-03,125.65,156.0,100.0,0
G0014898,A00502,S005,2024-08-03,124.67,156.0,100.0,0
G0014899,A00503,S005,2024-08-03,100.14,156.0,100.0,0
G0014900,A00504,S005,2024-08-03,157.75,156.0,100.0,0
G0014901,A00505,S005,2024-08-03,156.75,156.0,100.0,0
G0014902,A00506,S005,2024-08-03,156.41,156.0,100.0,0
G0014903,A00507,S005,2024-08-03,154.89,156.0,100.0,0
G0014904,A00508,S005,2024-08-03,155.94,156.0,100.0,0
G0014905,A00501,S005,2024-08-04,147.59,146.01,100.0,0
G0014906,A00502,S005,2024-08-04,135.51,146.01,100.0,0
G0014907,A00503,S005,2024-08-04,144.39,146.01,100.0,0
G0014908,A00504,S005,2024-08-04,144.65,146.01,100.0,0
G0014909,A00505,S005,2024-08-04,146.15,146.01,100.0,0
G0014910,A00506,S005,2024-08-04,117.54,146.01,100.0,0
G0014911,A00507,S005,2024-08-04,146.44,146.01,100.0,0
G0014912,A00508,S005,2024-08-04,145.06,146.01,100.0,0
G0014913,A00501,S005,2024-08-05,108.75,107.26,100.0,0
G0014914,A00502,S005,2024-08-05,106.23,107.26,100.0,0
G0014915,A00503,S005,2024-08-05,100.11,107.26,100.0,0
G0014916,A00504,S005,2024-08-05,106.52,107.26,100.0,0
G0014917,A00505,S005,2024-08-05,105.48,107.26,100.0,0
G0014918,A00506,S005,2024-08-05,107.24,107.26,100.0,0
G0014919,A00507,S005,2024-08-05,96.56,107.26,91.67,2
G0014920,A00508,S005,2024-08-05,99.06,107.26,100.0,0
G0014921,A00501,S005,2024-08-06,313.69,313.5,100.0,0
G0014922,A00502,S005,2024-08-06,314.74,313.5,100.0,0
G0014923,A00503,S005,2024-08-06,311.95,313.5,100.0,0
G0014924,A00504,S005,2024-08-06,314.78,313.5,100.0,0
G0014925,A00505,S005,2024-08-06,278.03,313.5,95.83,1
G0014926,A00506,S005,2024-08-06,249.64,313.5,100.0,0
G0014927,A00507,S005,2024-08-06,311.53,313.5,100.0,0
G0014928,A00508,S005,2024-08-06,312.99,313.5,100.0,0
G0014929,A00501,S005,2024-08-07,179.26,194.37,100.0,0
G0014930,A00502,S005,2024-08-07,125.5,194.37,100.0,0
G0014931,A00503,S005,2024-08-07,192.45,194.37,100.0,0
G0014932,A00504,S005,2024-08-07,193.81,194.37,100.0,0
G0014933,A00505,S005,2024-08-07,187.68,194.37,95.83,1
G0014934,A00506,S005,2024-08-07,177.6,194.37,91.67,2
G0014935,A00507,S005,2024-08-07,193.59,194.37,100.0,0
G0014936,A00508,S005,2024-08-07,193.43,194.37,100.0,0
G0014937,A00501,S005,2024-08-08,97.8,98.59,100.0,0
G0014938,A00502,S005,2024-08-08,98.3,98.59,100.0,0
G0014939,A00503,S005,2024-08-08,94.6,98.59,95.83,1
G0014940,A00504,S005,2024-08-08,86.68,98.59,95.83,1
G0014941,A00505,S005,2024-08-08,96.64,98.59,100.0,0
G0014942,A00506,S005,2024-08-08,96.72,98.59,100.0,0
G0014943,A00507,S005,2024-08-08,98.45,98.59,100.0,0
G0014944,A00508,S005,2024-08-08,100.11,98.59,100.0,0
G0014945,A00501,S005,2024-08-09,44.89,43.28,100.0,0
G0014946,A00502,S005,2024-08-09,43.11,43.28,100.0,0
G0014947,A00503,S005,2024-08-09,42.55,43.28,100.0,0
G0014948,A00504,S005,2024-08-09,43.14,43.28,100.0,0
G0014949,A00505,S005,2024-08-09,40.34,43.28,91.67,2
G0014950,A00506,S005,2024-08-09,34.62,43.28,100.0,0
G0014951,A00507,S005,2024-08-09,41.93,43.28,100.0,0
G0014952,A00508,S005,2024-08-09,29.83,43.28,66.67,8
G0014953,A00501,S005,2024-08-10,215.27,214.78,100.0,0
G0014954,A00502,S005,2024-08-10,196.65,214.78,100.0,0
G0014955,A00503,S005,2024-08-10,214.09,214.78,100.0,0
G0014956,A00504,S005,2024-08-10,195.88,214.78,100.0,0
G0014957,A00505,S005,2024-08-10,212.88,214.78,100.0,0
G0014958,A00506,S005,2024-08-10,212.98,214.78,100.0,0
G0014959,A00507,S005,2024-08-10,126.96,214.78,91.67,2
G0014960,A00508,S005,2024-08-10,215.99,214.78,100.0,0
G0014961,A00501,S005,2024-08-11,257.13,278.35,100.0,0
G0014962,A00502,S005,2024-08-11,265.45,278.35,95.83,1
G0014963,A00503,S005,2024-08-11,276.88,278.35,100.0,0
G0014964,A00504,S005,2024-08-11,277.85,278.35,100.0,0
G0014965,A00505,S005,2024-08-11,279.51,278.35,100.0,0
G0014966,A00506,S005,2024-08-11,279.39,278.35,100.0,0
G0014967,A00507,S005,2024-08-11,220.71,278.35,100.0,0
G0014968,A00508,S005,2024-08-11,276.64,278.35,100.0,0
G0014969,A00501,S005,2024-08-12,92.16,102.03,100.0,0
G0014970,A00502,S005,2024-08-12,99.28,102.03,95.83,1
G0014971,A00503,S005,2024-08-12,103.41,102.03,100.0,0
G0014972,A00504,S005,2024-08-12,103.88,102.03,100.0,0
G0014973,A00505,S005,2024-08-12,102.11,102.03,100.0,0
G0014974,A00506,S005,2024-08-12,101.78,102.03,100.0,0
G0014975,A00507,S005,2024-08-12,102.98,102.03,100.0,0
G0014976,A00508,S005,2024-08-12,101.41,102.03,100.0,0
G0014977,A00501,S005,2024-08-13,100.89,107.51,100.0,0
